variant,n,run,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb
hier_a_iso_k4_seg_node,1504,1,719391,96023,5.0728,1.1933,11.9591,0.0142,14656,1073.45
hier_a_iso_k4_seg_total,1504,1,2877564,384092,5.0728,1.1933,11.9591,0.0548,58624,1073.45
hier_a_iso_k4_glue,1504,1,38250,17525,5.469,4.1341,2.2828,0.1188,14656,1268.23
hier_a_iso_k4,1504,2,2915814,401617,10.5418,4.1191,11.9283,0.1783,73280,1268.14
hier_a_iso_k4_seg_node,1504,2,719391,96023,5.0728,1.2024,11.9283,0.015,14656,1073.41
hier_a_iso_k4_seg_total,1504,2,2877564,384092,5.0728,1.2024,11.9283,0.0562,58624,1073.41
hier_a_iso_k4_glue,1504,2,38250,17525,5.469,4.1191,2.2837,0.1221,14656,1268.14
hier_a_iso_k4,1504,3,2915814,401617,10.5418,4.1391,11.9557,0.1742,73280,1268.16
hier_a_iso_k4_seg_node,1504,3,719391,96023,5.0728,1.2003,11.9557,0.0145,14656,1073.38
hier_a_iso_k4_seg_total,1504,3,2877564,384092,5.0728,1.2003,11.9557,0.0564,58624,1073.38
hier_a_iso_k4_glue,1504,3,38250,17525,5.469,4.1391,2.278,0.1178,14656,1268.16
hier_a_iso_k8,1504,1,2927206,401661,7.9345,3.9548,6.3551,0.2566,131904,1270.19
hier_a_iso_k8_seg_node,1504,1,360170,47895,2.4032,0.6675,6.3551,0.0141,14656,572.84
hier_a_iso_k8_seg_total,1504,1,2881360,383160,2.4032,0.6675,6.3551,0.1003,117248,572.84
hier_a_iso_k8_glue,1504,1,45846,18501,5.5313,3.9548,2.3886,0.1563,14656,1270.19
hier_a_iso_k8,1504,2,2927206,401661,7.9345,3.9509,6.3364,0.261,131904,1269.99
hier_a_iso_k8_seg_node,1504,2,360170,47895,2.4032,0.6622,6.3364,0.0145,14656,572.95
hier_a_iso_k8_seg_total,1504,2,2881360,383160,2.4032,0.6622,6.3364,0.1044,117248,572.95
hier_a_iso_k8_glue,1504,2,45846,18501,5.5313,3.9509,2.3622,0.1566,14656,1269.99
hier_a_iso_k8,1504,3,2927206,401661,7.9345,3.9072,6.3284,0.2535,131904,1270.12
hier_a_iso_k8_seg_node,1504,3,360170,47895,2.4032,0.6696,6.3284,0.0146,14656,572.97
hier_a_iso_k8_seg_total,1504,3,2881360,383160,2.4032,0.6696,6.3284,0.0989,117248,572.97
hier_a_iso_k8_glue,1504,3,45846,18501,5.5313,3.9072,2.3839,0.1546,14656,1270.12
hier_a_iso_k2,2000,1,3867026,534027,22.5994,7.4866,26.4751,0.1319,43968,2605.31
hier_a_iso_k2_seg_node,2000,1,1911699,255767,14.0686,3.8377,26.4751,0.016,14656,2605.31
hier_a_iso_k2_seg_total,2000,1,3823398,511534,14.0686,3.8377,26.4751,0.0316,29312,2605.31
hier_a_iso_k2_glue,2000,1,43628,22493,8.5308,7.4866,3.4896,0.1003,14656,2274.15
hier_a_iso_k2,2000,2,3867026,534027,22.5994,7.5237,26.3174,0.1354,43968,2605.45
hier_a_iso_k2_seg_node,2000,2,1911699,255767,14.0686,3.8695,26.3174,0.0169,14656,2605.45
hier_a_iso_k2_seg_total,2000,2,3823398,511534,14.0686,3.8695,26.3174,0.0328,29312,2605.45
hier_a_iso_k2_glue,2000,2,43628,22493,8.5308,7.5237,3.4868,0.1026,14656,2274.29
hier_a_iso_k2,2000,3,3867026,534027,22.5994,7.48,26.304,0.1315,43968,2605.45
hier_a_iso_k2_seg_node,2000,3,1911699,255767,14.0686,3.8634,26.304,0.0159,14656,2605.45
hier_a_iso_k2_seg_total,2000,3,3823398,511534,14.0686,3.8634,26.304,0.0311,29312,2605.45
hier_a_iso_k2_glue,2000,3,43628,22493,8.5308,7.48,3.4937,0.1004,14656,2274.21
hier_a_iso_k4,2000,1,3872722,534049,16.4324,6.8378,13.8632,0.173,73280,2274.66
hier_a_iso_k4_seg_node,2000,1,956324,127767,7.058,1.6309,13.8632,0.0149,14656,1342.79
hier_a_iso_k4_seg_total,2000,1,3825296,511068,7.058,1.6309,13.8632,0.0544,58624,1342.79
hier_a_iso_k4_glue,2000,1,47426,22981,9.3744,6.8378,3.5149,0.1186,14656,2274.66
hier_a_iso_k4,2000,2,3872722,534049,16.4324,6.8458,13.8361,0.1732,73280,2274.66
hier_a_iso_k4_seg_node,2000,2,956324,127767,7.058,1.6312,13.8361,0.0142,14656,1342.7
hier_a_iso_k4_seg_total,2000,2,3825296,511068,7.058,1.6312,13.8361,0.053,58624,1342.7
hier_a_iso_k4_glue,2000,2,47426,22981,9.3744,6.8458,3.5213,0.1202,14656,2274.66
hier_a_iso_k4,2000,3,3872722,534049,16.4324,6.9191,13.8417,0.1771,73280,2274.63
hier_a_iso_k4_seg_node,2000,3,956324,127767,7.058,1.6533,13.8417,0.0162,14656,1342.86
hier_a_iso_k4_seg_total,2000,3,3825296,511068,7.058,1.6533,13.8417,0.0569,58624,1342.86
hier_a_iso_k4_glue,2000,3,47426,22981,9.3744,6.9191,3.4868,0.1202,14656,2274.63
hier_a_iso_k8,2000,1,3884110,534093,12.6946,6.7583,7.3068,0.2545,131904,2276.18
hier_a_iso_k8_seg_node,2000,1,478636,63767,3.2241,0.8271,7.3068,0.013,14656,674.66
hier_a_iso_k8_seg_total,2000,1,3829088,510136,3.2241,0.8271,7.3068,0.0973,117248,674.66
hier_a_iso_k8_glue,2000,1,55022,23957,9.4705,6.7583,3.5852,0.1572,14656,2276.18
hier_a_iso_k8,2000,2,3884110,534093,12.6946,6.7515,7.2843,0.2544,131904,2276.38
hier_a_iso_k8_seg_node,2000,2,478636,63767,3.2241,0.834,7.2843,0.0126,14656,674.95
hier_a_iso_k8_seg_total,2000,2,3829088,510136,3.2241,0.834,7.2843,0.0958,117248,674.95
hier_a_iso_k8_glue,2000,2,55022,23957,9.4705,6.7515,3.6191,0.1586,14656,2276.38
hier_a_iso_k8,2000,3,3884110,534093,12.6946,6.7904,7.2971,0.2523,131904,2276.46
hier_a_iso_k8_seg_node,2000,3,478636,63767,3.2241,0.8368,7.2971,0.0133,14656,674.71
hier_a_iso_k8_seg_total,2000,3,3829088,510136,3.2241,0.8368,7.2971,0.0956,117248,674.71
hier_a_iso_k8_glue,2000,3,55022,23957,9.4705,6.7904,3.5968,0.1567,14656,2276.46
hier_a_iso_k2,2504,1,5054085,696139,33.0908,11.5325,40.9347,0.1356,43968,3830.95
hier_a_iso_k2_seg_node,2504,1,2500481,334040,20.0222,5.388,40.9347,0.0171,14656,3830.95
hier_a_iso_k2_seg_total,2504,1,5000962,668080,20.0222,5.388,40.9347,0.0332,29312,3830.95
hier_a_iso_k2_glue,2504,1,53123,28059,13.0686,11.5325,4.8203,0.1024,14656,3261.46
hier_a_iso_k2,2504,2,5054085,696139,33.0908,11.4636,40.9248,0.1345,43968,3831.34
hier_a_iso_k2_seg_node,2504,2,2500481,334040,20.0222,5.3896,40.9248,0.017,14656,3831.34
hier_a_iso_k2_seg_total,2504,2,5000962,668080,20.0222,5.3896,40.9248,0.0329,29312,3831.34
hier_a_iso_k2_glue,2504,2,53123,28059,13.0686,11.4636,4.7999,0.1016,14656,3261.59
hier_a_iso_k2,2504,3,5054085,696139,33.0908,11.3269,40.8776,0.1324,43968,3831.18
hier_a_iso_k2_seg_node,2504,3,2500481,334040,20.0222,5.3887,40.8776,0.0163,14656,3831.18
hier_a_iso_k2_seg_total,2504,3,5000962,668080,20.0222,5.3887,40.8776,0.0317,29312,3831.18
hier_a_iso_k2_glue,2504,3,53123,28059,13.0686,11.3269,4.8116,0.1007,14656,3261.82
hier_a_iso_k4,2504,1,5059781,696161,24.1632,10.5472,21.318,0.1748,73280,3262.04
hier_a_iso_k4_seg_node,2504,1,1250672,166898,9.6997,2.2009,21.318,0.0135,14656,1800.3
hier_a_iso_k4_seg_total,2504,1,5002688,667592,9.6997,2.2009,21.318,0.051,58624,1800.3
hier_a_iso_k4_glue,2504,1,57093,28569,14.4635,10.5472,4.8456,0.1238,14656,3262.04
hier_a_iso_k4,2504,2,5059781,696161,24.1632,10.5824,21.2792,0.1746,73280,3262.04
hier_a_iso_k4_seg_node,2504,2,1250672,166898,9.6997,2.1988,21.2792,0.0134,14656,1800.32
hier_a_iso_k4_seg_total,2504,2,5002688,667592,9.6997,2.1988,21.2792,0.0521,58624,1800.32
hier_a_iso_k4_glue,2504,2,57093,28569,14.4635,10.5824,4.8679,0.1225,14656,3262.04
hier_a_iso_k4,2504,3,5059781,696161,24.1632,10.5905,21.3228,0.1742,73280,3261.87
hier_a_iso_k4_seg_node,2504,3,1250672,166898,9.6997,2.2084,21.3228,0.0134,14656,1800.21
hier_a_iso_k4_seg_total,2504,3,5002688,667592,9.6997,2.2084,21.3228,0.052,58624,1800.21
hier_a_iso_k4_glue,2504,3,57093,28569,14.4635,10.5905,4.8693,0.1222,14656,3261.87
hier_a_iso_k8,2504,1,5071168,696205,18.9448,10.1866,11.1443,0.2528,131904,3263.05
hier_a_iso_k8_seg_node,2504,1,625767,83327,4.329,1.0363,11.1443,0.0126,14656,1039.8
hier_a_iso_k8_seg_total,2504,1,5006136,666616,4.329,1.0363,11.1443,0.0933,117248,1039.8
hier_a_iso_k8_glue,2504,1,65032,29589,14.6158,10.1866,4.9524,0.1595,14656,3263.05
hier_a_iso_k8,2504,2,5071168,696205,18.9448,10.2445,11.1436,0.256,131904,3263.03
hier_a_iso_k8_seg_node,2504,2,625767,83327,4.329,1.0483,11.1436,0.0124,14656,1039.41
hier_a_iso_k8_seg_total,2504,2,5006136,666616,4.329,1.0483,11.1436,0.0934,117248,1039.41
hier_a_iso_k8_glue,2504,2,65032,29589,14.6158,10.2445,4.9534,0.1626,14656,3263.03
hier_a_iso_k8,2504,3,5071168,696205,18.9448,10.2673,11.2143,0.2547,131904,3262.94
hier_a_iso_k8_seg_node,2504,3,625767,83327,4.329,1.0469,11.2143,0.014,14656,1039.54
hier_a_iso_k8_seg_total,2504,3,5006136,666616,4.329,1.0469,11.2143,0.0951,117248,1039.54
hier_a_iso_k8_glue,2504,3,65032,29589,14.6158,10.2673,4.9333,0.1596,14656,3262.94
hier_a_iso_k2,3000,1,6310775,867027,45.3849,17.0592,45.8377,0.1332,43968,4949.82
hier_a_iso_k2_seg_node,3000,1,3124152,416745,25.7857,6.7669,45.8377,0.0159,14656,4428.61
hier_a_iso_k2_seg_total,3000,1,6248304,833490,25.7857,6.7669,45.8377,0.0312,29312,4428.61
hier_a_iso_k2_glue,3000,1,62471,33537,19.5992,17.0592,6.7967,0.102,14656,4949.82
hier_a_iso_k2,3000,2,6310775,867027,45.3849,17.3919,46.1304,0.1348,43968,4949.89
hier_a_iso_k2_seg_node,3000,2,3124152,416745,25.7857,6.8461,46.1304,0.0171,14656,4428.5
hier_a_iso_k2_seg_total,3000,2,6248304,833490,25.7857,6.8461,46.1304,0.0327,29312,4428.5
hier_a_iso_k2_glue,3000,2,62471,33537,19.5992,17.3919,6.8878,0.1021,14656,4949.89
hier_a_iso_k2,3000,3,6310775,867027,45.3849,16.4018,45.8833,0.1351,43968,4950.0
hier_a_iso_k2_seg_node,3000,3,3124152,416745,25.7857,6.9624,45.8833,0.0168,14656,4428.62
hier_a_iso_k2_seg_total,3000,3,6248304,833490,25.7857,6.9624,45.8833,0.0324,29312,4428.62
hier_a_iso_k2_glue,3000,3,62471,33537,19.5992,16.4018,7.398,0.1027,14656,4950.0
hier_a_iso_k4,3000,1,6316472,867049,33.7982,15.0602,23.7705,0.1707,73280,4951.56
hier_a_iso_k4_seg_node,3000,1,1562465,208245,12.5222,2.6786,23.7705,0.0129,14656,2226.78
hier_a_iso_k4_seg_total,3000,1,6249860,832980,12.5222,2.6786,23.7705,0.0501,58624,2226.78
hier_a_iso_k4_glue,3000,1,66612,34069,21.276,15.0602,7.26,0.1206,14656,4951.56
hier_a_iso_k4,3000,2,6316472,867049,33.7982,15.0367,23.6835,0.1748,73280,4951.69
hier_a_iso_k4_seg_node,3000,2,1562465,208245,12.5222,2.6639,23.6835,0.0146,14656,2226.64
hier_a_iso_k4_seg_total,3000,2,6249860,832980,12.5222,2.6639,23.6835,0.0535,58624,2226.64
hier_a_iso_k4_glue,3000,2,66612,34069,21.276,15.0367,7.2876,0.1213,14656,4951.69
hier_a_iso_k4,3000,3,6316472,867049,33.7982,15.0931,23.6733,0.1725,73280,4951.68
hier_a_iso_k4_seg_node,3000,3,1562465,208245,12.5222,2.672,23.6733,0.0128,14656,2226.7
hier_a_iso_k4_seg_total,3000,3,6249860,832980,12.5222,2.672,23.6733,0.0498,58624,2226.7
hier_a_iso_k4_glue,3000,3,66612,34069,21.276,15.0931,7.2498,0.1227,14656,4951.68
hier_a_iso_k8,3000,1,6327854,867093,26.5174,14.5569,12.3832,0.2517,131904,4952.59
hier_a_iso_k8_seg_node,3000,1,781620,103995,5.4592,1.2531,12.3832,0.0138,14656,1138.2
hier_a_iso_k8_seg_total,3000,1,6252960,831960,5.4592,1.2531,12.3832,0.0962,117248,1138.2
hier_a_iso_k8_glue,3000,1,74894,35133,21.0582,14.5569,7.303,0.1555,14656,4952.59
hier_a_iso_k8,3000,2,6327854,867093,26.5174,14.6587,12.4027,0.2504,131904,4952.69
hier_a_iso_k8_seg_node,3000,2,781620,103995,5.4592,1.2643,12.4027,0.0131,14656,1138.13
hier_a_iso_k8_seg_total,3000,2,6252960,831960,5.4592,1.2643,12.4027,0.0886,117248,1138.13
hier_a_iso_k8_glue,3000,2,74894,35133,21.0582,14.6587,7.3801,0.1618,14656,4952.69
hier_a_iso_k8,3000,3,6327854,867093,26.5174,14.6519,12.3985,0.2503,131904,4952.99
hier_a_iso_k8_seg_node,3000,3,781620,103995,5.4592,1.2633,12.3985,0.0124,14656,1138.3
hier_a_iso_k8_seg_total,3000,3,6252960,831960,5.4592,1.2633,12.3985,0.0897,117248,1138.3
hier_a_iso_k8_glue,3000,3,74894,35133,21.0582,14.6519,7.3573,0.1606,14656,4952.99
hier_a_iso_k2,4000,1,8411525,1156027,71.0148,29.124,54.4301,0.1567,43968,8985.19
hier_a_iso_k2_seg_node,4000,1,4165277,555745,38.585,10.5229,54.4301,0.0252,14656,6100.28
hier_a_iso_k2_seg_total,4000,1,8330554,1111490,38.585,10.5229,54.4301,0.0412,29312,6100.28
hier_a_iso_k2_glue,4000,1,80971,44537,32.4298,29.124,12.031,0.1155,14656,8985.19
hier_a_iso_k2,4000,2,8411525,1156027,71.0148,28.7633,54.1635,0.1436,43968,8985.66
hier_a_iso_k2_seg_node,4000,2,4165277,555745,38.585,10.4801,54.1635,0.0173,14656,6100.24
hier_a_iso_k2_seg_total,4000,2,8330554,1111490,38.585,10.4801,54.1635,0.034,29312,6100.24
hier_a_iso_k2_glue,4000,2,80971,44537,32.4298,28.7633,11.9419,0.1096,14656,8985.66
hier_a_iso_k2,4000,3,8411525,1156027,71.0148,28.6686,54.1414,0.1439,43968,8984.97
hier_a_iso_k2_seg_node,4000,3,4165277,555745,38.585,10.5077,54.1414,0.0183,14656,6100.25
hier_a_iso_k2_seg_total,4000,3,8330554,1111490,38.585,10.5077,54.1414,0.0347,29312,6100.25
hier_a_iso_k2_glue,4000,3,80971,44537,32.4298,28.6686,11.9165,0.1092,14656,8984.97
hier_a_iso_k4,4000,1,8417220,1156049,56.1401,26.3574,27.7432,0.1772,73280,8985.79
hier_a_iso_k4_seg_node,4000,1,2083027,277745,18.7224,3.8902,27.7432,0.0129,14656,2800.27
hier_a_iso_k4_seg_total,4000,1,8332108,1110980,18.7224,3.8902,27.7432,0.0503,58624,2800.27
hier_a_iso_k4_glue,4000,1,85112,45069,37.4177,26.3574,11.9481,0.1269,14656,8985.79
hier_a_iso_k4,4000,2,8417220,1156049,56.1401,26.9346,27.6287,0.182,73280,8985.9
hier_a_iso_k4_seg_node,4000,2,2083027,277745,18.7224,3.9107,27.6287,0.0151,14656,2800.09
hier_a_iso_k4_seg_total,4000,2,8332108,1110980,18.7224,3.9107,27.6287,0.0526,58624,2800.09
hier_a_iso_k4_glue,4000,2,85112,45069,37.4177,26.9346,11.9348,0.1294,14656,8985.9
hier_a_iso_k4,4000,3,8417220,1156049,56.1401,26.359,27.6137,0.1794,73280,8985.97
hier_a_iso_k4_seg_node,4000,3,2083027,277745,18.7224,3.8899,27.6137,0.0147,14656,2800.21
hier_a_iso_k4_seg_total,4000,3,8332108,1110980,18.7224,3.8899,27.6137,0.0527,58624,2800.21
hier_a_iso_k4_glue,4000,3,85112,45069,37.4177,26.359,11.8948,0.1267,14656,8985.97
hier_a_iso_k8,4000,1,8428610,1156093,45.1819,25.6294,14.523,0.251,131904,8987.3
hier_a_iso_k8_seg_node,4000,1,1041902,138745,7.9542,1.6836,14.523,0.0114,14656,1417.02
hier_a_iso_k8_seg_total,4000,1,8335216,1109960,7.9542,1.6836,14.523,0.0852,117248,1417.02
hier_a_iso_k8_glue,4000,1,93394,46133,37.2277,25.6294,12.0353,0.1658,14656,8987.3
hier_a_iso_k8,4000,2,8428610,1156093,45.1819,25.4052,14.4514,0.2504,131904,8987.41
hier_a_iso_k8_seg_node,4000,2,1041902,138745,7.9542,1.7019,14.4514,0.0111,14656,1416.9
hier_a_iso_k8_seg_total,4000,2,8335216,1109960,7.9542,1.7019,14.4514,0.0863,117248,1416.9
hier_a_iso_k8_glue,4000,2,93394,46133,37.2277,25.4052,12.1282,0.1641,14656,8987.41
hier_a_iso_k8,4000,3,8428610,1156093,45.1819,25.6288,14.4264,0.2518,131904,8987.44
hier_a_iso_k8_seg_node,4000,3,1041902,138745,7.9542,1.6932,14.4264,0.0123,14656,1416.9
hier_a_iso_k8_seg_total,4000,3,8335216,1109960,7.9542,1.6932,14.4264,0.0879,117248,1416.9
hier_a_iso_k8_glue,4000,3,93394,46133,37.2277,25.6288,12.1535,0.1639,14656,8987.44
hier_a_iso_k2,5000,1,10941024,1500027,19.4313,45.1729,83.0635,0.1804,43968,12839.16
hier_a_iso_k2_seg_node,5000,1,5420691,722234,4.6444,15.4072,83.0635,0.0244,14656,8607.21
hier_a_iso_k2_seg_total,5000,1,10841382,1444468,4.6444,15.4072,83.0635,0.0423,29312,8607.21
hier_a_iso_k2_glue,5000,1,99642,55559,14.7869,45.1729,17.4248,0.1381,14656,12839.16
hier_a_iso_k2,5000,2,10941024,1500027,19.4313,45.2045,82.4417,0.1809,43968,12839.09
hier_a_iso_k2_seg_node,5000,2,5420691,722234,4.6444,15.3101,82.4417,0.0194,14656,8607.39
hier_a_iso_k2_seg_total,5000,2,10841382,1444468,4.6444,15.3101,82.4417,0.0377,29312,8607.39
hier_a_iso_k2_glue,5000,2,99642,55559,14.7869,45.2045,17.5347,0.1432,14656,12839.09
hier_a_iso_k2,5000,3,10941024,1500027,19.4313,44.6085,82.3836,0.1843,43968,11564.21
hier_a_iso_k2_seg_node,5000,3,5420691,722234,4.6444,15.3191,82.3836,0.0188,14656,8607.41
hier_a_iso_k2_seg_total,5000,3,10841382,1444468,4.6444,15.3191,82.3836,0.0365,29312,8607.41
hier_a_iso_k2_glue,5000,3,99642,55559,14.7869,44.6085,18.9757,0.1478,14656,11564.21
hier_a_iso_k4,5000,1,10946719,1500049,85.5292,41.3619,42.5841,0.2119,73280,12840.79
hier_a_iso_k4_seg_node,5000,1,2710691,360984,26.0664,5.5599,42.5841,0.0168,14656,3896.29
hier_a_iso_k4_seg_total,5000,1,10842764,1443936,26.0664,5.5599,42.5841,0.0602,58624,3896.29
hier_a_iso_k4_glue,5000,1,103955,56113,59.4628,41.3619,17.3196,0.1517,14656,12840.79
hier_a_iso_k4,5000,2,10946719,1500049,85.5292,41.5358,42.8049,0.2008,73280,12840.67
hier_a_iso_k4_seg_node,5000,2,2710691,360984,26.0664,5.579,42.8049,0.014,14656,3896.23
hier_a_iso_k4_seg_total,5000,2,10842764,1443936,26.0664,5.579,42.8049,0.0541,58624,3896.23
hier_a_iso_k4_glue,5000,2,103955,56113,59.4628,41.5358,17.7427,0.1467,14656,12840.67
hier_a_iso_k4,5000,3,10946719,1500049,85.5292,41.5612,42.7289,0.1985,73280,12840.46
hier_a_iso_k4_seg_node,5000,3,2710691,360984,26.0664,5.5241,42.7289,0.0134,14656,3896.1
hier_a_iso_k4_seg_total,5000,3,10842764,1443936,26.0664,5.5241,42.7289,0.0526,58624,3896.1
hier_a_iso_k4_glue,5000,3,103955,56113,59.4628,41.5612,17.8175,0.1459,14656,12840.46
hier_a_iso_k8,5000,1,10958108,1500093,70.781,39.8374,22.015,0.2969,131904,12841.24
hier_a_iso_k8_seg_node,5000,1,1355691,180359,10.6454,2.2993,22.015,0.014,14656,1913.34
hier_a_iso_k8_seg_total,5000,1,10845528,1442872,10.6454,2.2993,22.015,0.0959,117248,1913.34
hier_a_iso_k8_glue,5000,1,112580,57221,60.1356,39.8374,17.685,0.201,14656,12841.24
hier_a_iso_k8,5000,2,10958108,1500093,70.781,39.7171,22.1029,0.2741,131904,12841.34
hier_a_iso_k8_seg_node,5000,2,1355691,180359,10.6454,2.3144,22.1029,0.0123,14656,1913.52
hier_a_iso_k8_seg_total,5000,2,10845528,1442872,10.6454,2.3144,22.1029,0.0902,117248,1913.52
hier_a_iso_k8_glue,5000,2,112580,57221,60.1356,39.7171,17.8203,0.1839,14656,12841.34
hier_a_iso_k8,5000,3,10958108,1500093,70.781,39.6502,22.1099,0.2774,131904,12841.53
hier_a_iso_k8_seg_node,5000,3,1355691,180359,10.6454,2.2999,22.1099,0.012,14656,1913.27
hier_a_iso_k8_seg_total,5000,3,10845528,1442872,10.6454,2.2999,22.1099,0.0918,117248,1913.27
hier_a_iso_k8_glue,5000,3,112580,57221,60.1356,39.6502,17.2722,0.1856,14656,12841.53
